ip,Protocol,dst,src,len0,len1,len2
0,0,5,5,78,0,0
0,1,5,5,89,75,0
0,0,5,5,494,0,0
0,1,5,5,86,72,0
0,0,5,5,60,0,0
0,0,5,5,494,0,0
0,3,5,5,481,467,427
0,1,5,5,101,87,0
0,0,3,5,60,0,0
0,0,5,5,60,0,0
0,0,5,5,94,0,0
0,3,5,5,60,40,0
0,1,5,5,87,73,0
0,1,5,5,89,75,0
0,0,5,5,128,0,0
0,3,5,5,1514,1500,1460
0,3,5,5,93,79,39
0,3,5,5,1514,1500,1460
0,3,1,5,882,868,816
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,1,5,882,868,816
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,1,5,882,868,816
0,3,5,1,98,84,32
0,5,5,5,675,661,0
0,3,5,5,1514,1500,1460
0,3,5,5,946,932,892
0,3,1,5,874,860,808
0,3,5,1,98,84,32
0,3,1,5,438,424,372
0,3,1,5,138,124,72
0,3,1,5,98,84,32
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,1,5,98,84,32
0,3,1,5,98,84,32
0,3,5,5,1514,1500,1460
0,3,1,5,882,868,816
0,3,5,5,60,40,0
0,3,1,5,882,868,816
0,3,5,5,1514,1500,1460
0,3,1,5,246,232,180
0,3,1,5,882,868,816
0,3,1,5,882,868,816
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,5,446,432,392
0,3,5,5,946,932,892
0,3,5,5,1514,1500,1460
0,3,1,5,130,116,64
0,3,5,5,378,364,324
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,946,932,892
0,3,1,5,882,868,816
0,3,5,5,946,932,892
0,3,5,5,946,932,892
0,3,1,5,182,168,116
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,1,5,94,80,28
0,3,1,5,82,68,16
0,3,5,5,60,40,0
0,3,5,5,378,364,324
0,3,5,5,946,932,892
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,5,5,5,804,790,0
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,0,5,5,60,0,0
0,3,1,5,882,868,816
0,3,5,5,60,40,0
0,3,1,5,882,868,816
0,3,5,5,60,40,0
0,0,5,5,393,0,0
0,3,5,5,378,364,324
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,161,147,107
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,5,5,60,40,0
0,3,1,5,282,268,216
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,5,60,40,0
0,3,5,5,946,932,892
0,3,5,5,1514,1500,1460
0,3,5,5,946,932,892
0,3,1,5,882,868,816
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,5,5,946,932,892
0,3,1,5,206,192,140
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,1,5,630,616,564
0,3,1,5,758,744,692
0,3,5,5,60,40,0
0,3,5,5,128,114,74
0,3,1,5,882,868,816
0,3,1,5,882,868,816
0,3,5,5,60,40,0
0,3,5,5,378,364,324
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,1,5,382,368,316
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,1,5,882,868,816
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,378,364,324
0,3,5,5,446,432,392
0,3,5,5,1514,1500,1460
0,1,5,5,106,92,0
0,3,5,1,98,84,32
0,3,5,5,78,64,24
0,5,5,5,788,774,0
0,3,5,5,378,364,324
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,160,146,106
0,3,5,5,78,64,24
0,3,1,5,86,72,20
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,602,588,548
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,378,364,324
0,3,5,5,60,40,0
0,3,1,5,314,300,248
0,3,5,5,60,40,0
0,3,5,5,378,364,324
0,3,5,5,93,79,39
0,3,5,1,98,84,32
0,3,5,5,60,40,0
0,3,5,5,378,364,324
0,3,5,5,446,432,392
0,3,5,5,60,40,0
0,3,5,1,98,84,32
0,3,5,5,378,364,324
0,3,1,5,734,720,668
0,3,5,5,194,180,140
0,3,5,5,946,932,892
0,3,5,5,378,364,324
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,5,446,432,392
0,3,5,5,78,64,24
0,0,5,5,101,0,0
0,3,5,5,378,364,324
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,5,946,932,892
0,3,5,5,946,932,892
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,5,446,432,392
0,3,5,5,446,432,392
0,3,5,5,946,932,892
0,3,5,5,60,40,0
0,3,5,5,338,324,284
0,3,5,5,124,110,70
0,3,5,5,1514,1500,1460
0,3,5,5,378,364,324
0,3,5,5,60,40,0
0,3,5,5,146,132,92
0,3,5,5,78,64,24
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,1,98,84,32
0,3,5,5,378,364,324
0,3,5,5,1514,1500,1460
0,3,5,5,378,364,324
0,3,5,5,1514,1500,1460
0,3,1,5,618,604,552
0,0,5,5,60,0,0
0,3,5,1,98,84,32
0,3,5,5,378,364,324
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,946,932,892
0,3,5,5,60,40,0
0,3,5,5,95,81,41
0,3,1,5,898,884,832
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,378,364,324
0,3,5,5,378,364,324
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,5,610,596,556
0,3,5,5,60,40,0
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,5,5,124,110,70
0,3,5,5,946,932,892
0,3,1,5,882,868,816
0,3,5,5,60,40,0
0,3,5,5,93,79,39
0,3,1,5,234,220,168
0,3,5,5,626,612,572
0,3,5,5,602,588,548
0,3,5,5,78,64,24
0,3,5,1,98,84,32
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,1,5,234,220,168
0,3,1,5,106,92,40
0,3,5,1,98,84,32
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,5,93,79,39
0,3,5,5,378,364,324
0,3,5,5,378,364,324
0,3,5,5,446,432,392
0,3,5,5,446,432,392
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,78,64,24
0,3,5,5,60,40,0
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,1,5,882,868,816
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,378,364,324
0,3,1,5,882,868,816
0,3,5,5,78,64,24
0,3,5,5,1514,1500,1460
0,1,5,5,213,199,0
0,3,5,5,446,432,392
0,3,5,5,161,147,107
0,3,5,5,60,40,0
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,1,5,334,320,268
0,3,1,5,882,868,816
0,3,1,5,882,868,816
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,5,5,378,364,324
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,1,5,266,252,200
0,3,1,5,114,100,48
0,3,5,1,98,84,32
0,3,5,5,378,364,324
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,0,5,5,60,0,0
0,3,5,5,990,976,936
0,3,5,5,78,64,24
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,5,5,946,932,892
0,1,5,5,213,199,0
0,3,5,5,60,40,0
0,3,5,5,446,432,392
0,3,5,5,946,932,892
0,3,5,5,78,64,24
0,3,5,5,1514,1500,1460
0,3,1,5,278,264,212
0,3,5,5,95,81,41
0,3,5,5,1514,1500,1460
0,1,5,5,213,199,0
0,3,5,5,1074,1060,1020
0,3,1,5,798,784,732
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,1,5,326,312,260
0,3,5,1,98,84,32
0,3,5,5,946,932,892
0,3,1,5,898,884,832
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,446,432,392
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,1,5,814,800,748
0,3,1,5,194,180,128
0,3,5,1,98,84,32
0,3,5,5,378,364,324
0,3,5,5,1514,1500,1460
0,3,5,5,378,364,324
0,3,5,5,378,364,324
0,3,5,5,378,364,324
0,3,1,5,882,868,816
0,3,5,5,78,64,24
0,3,1,5,110,96,44
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,1,5,754,740,688
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,1,5,150,136,84
0,3,1,5,142,128,76
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,5,446,432,392
0,3,5,5,446,432,392
0,3,5,5,378,364,324
0,5,5,5,678,664,0
0,3,5,5,1514,1500,1460
0,1,5,5,213,199,0
0,3,5,1,98,84,32
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,0,5,5,60,0,0
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,0,5,5,101,0,0
0,3,1,5,882,868,816
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,5,378,364,324
0,3,5,5,378,364,324
0,3,5,5,95,81,41
0,3,5,5,378,364,324
0,3,5,5,60,40,0
0,3,1,5,882,868,816
0,3,5,5,1394,1380,1340
0,3,5,5,78,64,24
0,3,1,5,882,868,816
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,1,5,98,84,32
0,3,5,5,446,432,392
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,378,364,324
0,3,5,5,850,836,796
0,3,5,1,98,84,32
0,3,5,5,378,364,324
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,1,98,84,32
0,3,1,5,882,868,816
0,6,1,5,127,113,0
0,3,5,5,446,432,392
0,3,5,5,378,364,324
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,1,5,378,364,312
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,1,5,882,868,816
0,3,5,5,946,932,892
0,3,5,1,98,84,32
0,3,1,5,190,176,124
0,3,5,5,128,114,74
0,3,5,5,1514,1500,1460
0,5,5,5,804,790,0
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,446,432,392
0,3,5,5,60,40,0
0,3,5,5,446,432,392
0,3,5,5,378,364,324
0,3,5,1,98,84,32
0,3,5,5,60,40,0
0,3,5,5,378,364,324
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,1,5,882,868,816
0,3,1,5,882,868,816
0,3,5,5,78,64,24
0,3,5,5,60,40,0
0,3,5,5,810,796,756
0,3,1,5,882,868,816
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,1,5,834,820,768
0,3,5,5,446,432,392
0,3,1,5,882,868,816
0,6,1,5,127,113,0
0,3,1,5,98,84,32
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,5,5,810,796,756
0,3,5,5,60,40,0
0,3,5,5,378,364,324
0,3,5,5,1514,1500,1460
0,3,1,5,882,868,816
0,3,5,1,98,84,32
0,3,5,5,946,932,892
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,5,446,432,392
0,3,5,5,144,130,90
0,3,5,5,60,40,0
0,3,1,5,882,868,816
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,1,5,882,868,816
0,3,5,5,446,432,392
0,3,5,5,378,364,324
0,5,5,5,339,325,0
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,1,5,882,868,816
0,3,5,5,1514,1500,1460
0,3,5,5,446,432,392
0,3,5,5,446,432,392
0,3,5,5,378,364,324
0,3,5,1,226,212,160
0,3,5,1,98,84,32
0,3,5,5,378,364,324
0,3,5,1,98,84,32
0,3,5,5,378,364,324
0,3,5,5,60,40,0
0,3,5,5,378,364,324
0,3,5,5,146,132,92
0,3,5,5,1514,1500,1460
0,3,5,5,378,364,324
0,0,5,5,101,0,0
0,3,5,5,60,40,0
0,3,5,1,98,84,32
0,3,5,5,60,40,0
0,3,5,5,144,130,90
0,3,1,5,882,868,816
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,446,432,392
0,3,5,1,98,84,32
0,3,5,5,161,147,107
0,3,5,5,378,364,324
0,3,1,5,614,600,548
0,3,1,5,882,868,816
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,5,5,60,44,0
0,3,1,5,170,156,104
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,5,5,378,364,324
0,3,5,5,378,364,324
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,1,5,882,868,816
0,3,5,1,98,84,32
0,3,5,5,594,580,540
0,3,1,5,146,132,80
0,3,5,5,378,364,324
0,3,5,5,378,364,324
0,3,5,1,98,84,32
0,3,5,5,446,432,392
0,3,5,5,1514,1500,1460
0,0,5,5,60,0,0
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,78,64,24
0,3,5,5,78,64,24
0,3,5,5,60,40,0
0,3,5,5,78,64,24
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,5,78,64,24
0,3,1,5,882,868,816
0,3,5,5,78,64,24
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,128,114,74
0,3,5,5,1514,1500,1460
0,3,1,5,882,868,816
0,3,5,5,1394,1380,1340
0,3,5,5,378,364,324
0,3,1,5,882,868,816
0,3,5,5,1514,1500,1460
0,3,5,5,378,364,324
0,3,5,5,60,40,0
0,3,5,5,446,432,392
0,3,5,5,378,364,324
0,3,1,5,882,868,816
0,3,1,5,734,720,668
0,3,5,5,446,432,392
0,3,1,5,358,344,292
0,3,5,5,1514,1500,1460
0,3,1,5,66,52,0
0,3,5,1,226,212,160
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,1,5,82,68,16
0,3,1,5,82,68,16
0,3,5,5,378,364,324
0,3,1,5,794,780,728
0,3,5,5,60,40,0
0,3,5,5,446,432,392
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,1,5,882,868,816
0,3,5,5,630,616,576
0,3,5,5,1514,1500,1460
0,3,5,5,378,364,324
0,3,1,5,882,868,816
0,3,5,5,1514,1500,1460
0,3,5,5,446,432,392
0,3,5,5,95,81,41
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,446,432,392
0,3,5,5,60,40,0
0,3,1,5,882,868,816
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,446,432,392
0,3,5,5,446,432,392
0,3,5,5,60,40,0
0,3,5,5,78,64,24
0,3,1,5,882,868,816
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,1,5,882,868,816
0,3,5,1,98,84,32
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,1,98,84,32
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,378,364,324
0,3,1,5,882,868,816
0,3,5,5,378,364,324
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,378,364,324
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,1,5,106,92,40
0,3,1,5,114,100,48
0,3,5,5,998,984,944
0,5,5,5,279,265,0
0,3,5,5,78,64,24
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,1,5,882,868,816
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,5,946,932,892
0,3,5,5,78,64,24
0,3,1,5,882,868,816
0,3,1,5,882,868,816
0,3,1,5,882,868,816
0,3,5,1,98,84,32
0,3,5,5,128,114,74
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,1,5,882,868,816
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,5,5,446,432,392
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,1,5,882,868,816
0,3,1,5,374,360,308
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,124,110,70
0,3,1,5,90,76,24
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,1,5,882,868,816
0,4,5,5,60,32,0
0,7,4,5,78,64,0
0,3,5,5,446,432,392
0,3,5,5,338,324,284
0,3,1,5,450,436,384
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,5,946,932,892
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,5,60,40,0
0,3,5,5,78,64,24
0,3,5,5,378,364,324
0,3,5,5,60,40,0
0,3,5,5,446,432,392
0,3,1,5,1479,1465,1425
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,5,5,5,788,774,0
0,7,4,5,91,77,0
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,1,5,1514,1500,1460
0,3,1,5,126,112,60
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,446,432,392
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,446,432,392
0,3,5,5,1514,1500,1460
0,3,1,5,726,712,660
0,3,5,5,60,40,0
0,3,5,1,98,84,32
0,0,5,5,101,0,0
0,3,5,5,1514,1500,1460
0,3,5,5,446,432,392
0,3,5,5,446,432,392
0,3,1,5,882,868,816
0,3,1,5,282,268,216
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,1,5,882,868,816
0,3,5,5,1514,1500,1460
0,3,5,5,378,364,324
0,3,5,5,1514,1500,1460
0,3,5,5,446,432,392
0,3,5,5,946,932,892
0,3,1,5,882,868,816
0,3,1,5,882,868,816
0,3,5,5,1514,1500,1460
0,3,5,5,446,432,392
0,3,5,5,128,114,74
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,174,160,120
0,3,1,5,506,492,440
0,3,5,5,378,364,324
0,3,5,5,946,932,892
0,0,5,5,101,0,0
0,3,1,5,298,284,232
0,0,5,5,60,0,0
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,946,932,892
0,3,5,5,60,40,0
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,1,5,882,868,816
0,3,5,5,1514,1500,1460
0,1,5,5,213,199,0
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,5,60,40,0
0,6,1,5,127,113,0
0,3,5,5,1514,1500,1460
0,3,5,5,946,932,892
0,3,1,5,898,884,832
0,3,5,5,946,932,892
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,1,98,84,32
0,3,1,5,882,868,816
0,0,5,5,101,0,0
0,3,5,5,1514,1500,1460
0,3,5,5,124,110,70
0,3,5,5,144,130,90
0,3,1,5,182,168,116
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,1,5,882,868,816
0,3,5,1,98,84,32
0,3,5,5,93,79,39
0,3,5,1,98,84,32
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,946,932,892
0,3,5,1,98,84,32
0,0,5,5,60,0,0
0,3,1,5,882,868,816
0,3,1,5,882,868,816
0,3,5,5,946,932,892
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,100,86,46
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,1,5,154,140,88
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,946,932,892
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,0,5,5,101,0,0
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,5,5,810,796,756
0,3,5,5,60,40,0
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,1,5,882,868,816
0,3,5,5,60,40,0
0,3,1,5,98,84,32
0,3,5,1,98,84,32
0,3,1,5,98,84,32
0,3,1,5,98,84,32
0,3,1,5,98,84,32
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,1,5,98,84,32
0,3,1,5,98,84,32
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,5,1,98,84,32
0,3,5,5,60,40,0
0,3,5,5,121,107,67
0,3,5,5,1514,1500,1460
0,3,5,5,946,932,892
0,3,5,5,867,853,813
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,1,5,882,868,816
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,1,5,882,868,816
0,3,5,1,98,84,32
0,3,5,5,1514,1500,1460
0,3,1,5,270,256,204
0,3,5,1,98,84,32
0,3,1,5,98,84,32
0,3,5,1,98,84,32
0,3,5,5,946,932,892
0,3,5,5,946,932,892
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,810,796,756
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,5,66,52,0
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,1,5,5,213,199,0
0,5,5,5,293,279,0
0,3,5,5,66,52,0
0,3,5,5,1086,1072,1032
0,3,5,5,130,116,76
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,0,5,5,60,0,0
0,3,5,5,148,134,94
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,0,5,5,101,0,0
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,302,288,248
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,5,1366,1352,1312
0,3,5,5,144,130,90
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,5,5,5,804,790,0
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,946,932,892
0,3,5,5,124,110,70
0,3,5,5,1514,1500,1460
0,3,1,5,66,52,0
0,3,5,5,1514,1500,1460
0,3,5,5,1494,1480,1440
0,3,5,5,60,40,0
0,3,5,5,1494,1480,1440
0,3,5,5,60,40,0
0,3,1,5,446,432,380
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,5,5,5,683,669,0
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,0,5,5,60,0,0
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,95,81,41
0,3,5,5,1514,1500,1460
0,3,5,1,98,84,32
0,3,5,5,60,40,0
0,3,5,5,1266,1252,1212
